DATETIME,DATE,PERIOD,PRICE_SP,PRICE_PT
2025-10-18 06:00:00,2025-10-18,25,100.4,100.4
2025-10-18 06:15:00,2025-10-18,26,103.59,103.59
2025-10-18 06:30:00,2025-10-18,27,105.27,105.27
2025-10-18 06:45:00,2025-10-18,28,106.07,106.07
2025-10-18 07:00:00,2025-10-18,29,112.14,112.14
2025-10-18 07:15:00,2025-10-18,30,115.0,115.0
2025-10-18 07:30:00,2025-10-18,31,115.44,115.44
2025-10-18 07:45:00,2025-10-18,32,117.01,117.01
2025-10-18 08:00:00,2025-10-18,33,120.01,120.01
2025-10-18 08:15:00,2025-10-18,34,120.01,120.01
2025-10-18 08:30:00,2025-10-18,35,118.53,118.53
2025-10-18 08:45:00,2025-10-18,36,115.54,115.54
2025-10-18 09:00:00,2025-10-18,37,117.85,117.85
2025-10-18 09:15:00,2025-10-18,38,113.34,113.34
2025-10-18 09:30:00,2025-10-18,39,101.58,101.58
2025-10-18 09:45:00,2025-10-18,40,87.0,87.0
2025-10-18 10:00:00,2025-10-18,41,106.07,106.07
2025-10-18 10:15:00,2025-10-18,42,80.5,80.5
2025-10-18 10:30:00,2025-10-18,43,63.5,63.5
2025-10-18 10:45:00,2025-10-18,44,51.42,51.42
2025-10-18 11:00:00,2025-10-18,45,46.1,46.1
2025-10-18 11:15:00,2025-10-18,46,40.0,40.0
2025-10-18 11:30:00,2025-10-18,47,18.27,18.27
2025-10-18 11:45:00,2025-10-18,48,12.71,12.71
2025-10-18 12:00:00,2025-10-18,49,10.0,10.0
2025-10-18 12:15:00,2025-10-18,50,6.0,6.0
2025-10-18 12:30:00,2025-10-18,51,5.76,5.76
2025-10-18 12:45:00,2025-10-18,52,5.2,5.2
2025-10-18 13:00:00,2025-10-18,53,5.0,5.0
2025-10-18 13:15:00,2025-10-18,54,5.0,5.0
2025-10-18 13:30:00,2025-10-18,55,4.31,4.31
2025-10-18 13:45:00,2025-10-18,56,3.52,4.31
2025-10-18 14:00:00,2025-10-18,57,3.0,4.31
2025-10-18 14:15:00,2025-10-18,58,2.5,4.31
2025-10-18 14:30:00,2025-10-18,59,1.72,4.31
2025-10-18 14:45:00,2025-10-18,60,1.72,4.31
2025-10-18 15:00:00,2025-10-18,61,0.65,1.52
2025-10-18 15:15:00,2025-10-18,62,0.65,1.52
2025-10-18 15:30:00,2025-10-18,63,0.83,1.52
2025-10-18 15:45:00,2025-10-18,64,1.5,3.0
2025-10-18 16:00:00,2025-10-18,65,0.3,4.31
2025-10-18 16:15:00,2025-10-18,66,1.5,4.31
2025-10-18 16:30:00,2025-10-18,67,5.0,5.0
2025-10-18 16:45:00,2025-10-18,68,10.01,10.01
2025-10-18 17:00:00,2025-10-18,69,16.9,16.9
2025-10-18 17:15:00,2025-10-18,70,47.1,47.1
2025-10-18 17:30:00,2025-10-18,71,52.87,52.87
2025-10-18 17:45:00,2025-10-18,72,75.0,75.0
2025-10-18 18:00:00,2025-10-18,73,53.5,53.5
2025-10-18 18:15:00,2025-10-18,74,89.25,89.25
2025-10-18 18:30:00,2025-10-18,75,113.83,113.83
2025-10-18 18:45:00,2025-10-18,76,128.24,128.24
2025-10-18 19:00:00,2025-10-18,77,116.18,116.18
2025-10-18 19:15:00,2025-10-18,78,117.85,117.85
2025-10-18 19:30:00,2025-10-18,79,120.01,120.01
2025-10-18 19:45:00,2025-10-18,80,117.85,117.85
2025-10-18 20:00:00,2025-10-18,81,126.23,126.23
2025-10-18 20:15:00,2025-10-18,82,128.7,128.7
2025-10-18 20:30:00,2025-10-18,83,131.13,131.13
2025-10-18 20:45:00,2025-10-18,84,128.52,128.52
2025-10-18 21:00:00,2025-10-18,85,126.23,126.23
2025-10-18 21:15:00,2025-10-18,86,122.94,122.94
2025-10-18 21:30:00,2025-10-18,87,118.32,118.32
2025-10-18 21:45:00,2025-10-18,88,115.44,115.44
2025-10-18 22:00:00,2025-10-18,89,115.36,115.36
2025-10-18 22:15:00,2025-10-18,90,113.0,113.0
2025-10-18 22:30:00,2025-10-18,91,112.52,112.52
2025-10-18 22:45:00,2025-10-18,92,111.8,111.8
2025-10-18 23:00:00,2025-10-18,93,113.24,113.24
2025-10-18 23:15:00,2025-10-18,94,112.26,112.26
2025-10-18 23:30:00,2025-10-18,95,107.38,107.38
2025-10-18 23:45:00,2025-10-18,96,103.78,103.78
2025-10-19 00:00:00,2025-10-19,1,96.4,96.4
2025-10-19 00:15:00,2025-10-19,2,92.0,92.0
2025-10-19 00:30:00,2025-10-19,3,81.85,81.85
2025-10-19 00:45:00,2025-10-19,4,75.92,75.92
2025-10-19 01:00:00,2025-10-19,5,77.07,77.07
2025-10-19 01:15:00,2025-10-19,6,74.76,74.76
2025-10-19 01:30:00,2025-10-19,7,69.62,69.62
2025-10-19 01:45:00,2025-10-19,8,63.97,63.97
2025-10-19 02:00:00,2025-10-19,9,73.16,73.16
2025-10-19 02:15:00,2025-10-19,10,61.0,61.0
2025-10-19 02:30:00,2025-10-19,11,51.01,51.01
2025-10-19 02:45:00,2025-10-19,12,39.89,39.89
2025-10-19 03:00:00,2025-10-19,13,44.0,44.0
2025-10-19 03:15:00,2025-10-19,14,32.33,32.33
2025-10-19 03:30:00,2025-10-19,15,30.2,30.2
2025-10-19 03:45:00,2025-10-19,16,30.0,30.0
2025-10-19 04:00:00,2025-10-19,17,31.87,31.87
2025-10-19 04:15:00,2025-10-19,18,30.07,30.07
2025-10-19 04:30:00,2025-10-19,19,30.0,30.0
2025-10-19 04:45:00,2025-10-19,20,29.94,29.94
2025-10-19 05:00:00,2025-10-19,21,29.68,29.68
2025-10-19 05:15:00,2025-10-19,22,29.55,29.55
2025-10-19 05:30:00,2025-10-19,23,29.55,29.55
2025-10-19 05:45:00,2025-10-19,24,29.55,29.55
2025-10-19 06:00:00,2025-10-19,25,29.68,29.68
2025-10-19 06:15:00,2025-10-19,26,29.94,29.94
2025-10-19 06:30:00,2025-10-19,27,29.68,29.68
2025-10-19 06:45:00,2025-10-19,28,29.68,29.68
2025-10-19 07:00:00,2025-10-19,29,30.2,30.2
2025-10-19 07:15:00,2025-10-19,30,30.2,30.2
2025-10-19 07:30:00,2025-10-19,31,30.2,30.2
2025-10-19 07:45:00,2025-10-19,32,31.87,31.87
2025-10-19 08:00:00,2025-10-19,33,32.33,32.33
2025-10-19 08:15:00,2025-10-19,34,31.87,31.87
2025-10-19 08:30:00,2025-10-19,35,31.01,31.01
2025-10-19 08:45:00,2025-10-19,36,30.2,30.2
2025-10-19 09:00:00,2025-10-19,37,35.01,35.01
2025-10-19 09:15:00,2025-10-19,38,30.02,30.02
2025-10-19 09:30:00,2025-10-19,39,28.15,28.15
2025-10-19 09:45:00,2025-10-19,40,6.0,6.0
2025-10-19 10:00:00,2025-10-19,41,16.79,16.79
2025-10-19 10:15:00,2025-10-19,42,4.31,4.31
2025-10-19 10:30:00,2025-10-19,43,2.41,2.41
2025-10-19 10:45:00,2025-10-19,44,0.01,0.01
2025-10-19 11:00:00,2025-10-19,45,3.52,3.52
2025-10-19 11:15:00,2025-10-19,46,1.52,1.52
2025-10-19 11:30:00,2025-10-19,47,0.99,0.99
2025-10-19 11:45:00,2025-10-19,48,0.65,0.65
2025-10-19 12:00:00,2025-10-19,49,0.02,0.02
2025-10-19 12:15:00,2025-10-19,50,0.01,0.01
2025-10-19 12:30:00,2025-10-19,51,0.0,0.0
2025-10-19 12:45:00,2025-10-19,52,0.0,0.0
2025-10-19 13:00:00,2025-10-19,53,0.0,0.0
2025-10-19 13:15:00,2025-10-19,54,0.0,0.0
2025-10-19 13:30:00,2025-10-19,55,0.0,0.0
2025-10-19 13:45:00,2025-10-19,56,0.0,0.0
2025-10-19 14:00:00,2025-10-19,57,0.0,0.0
2025-10-19 14:15:00,2025-10-19,58,0.0,0.0
2025-10-19 14:30:00,2025-10-19,59,0.0,0.0
2025-10-19 14:45:00,2025-10-19,60,0.0,0.0
2025-10-19 15:00:00,2025-10-19,61,0.0,0.0
2025-10-19 15:15:00,2025-10-19,62,0.0,0.0
2025-10-19 15:30:00,2025-10-19,63,0.0,0.0
2025-10-19 15:45:00,2025-10-19,64,0.0,0.0
2025-10-19 16:00:00,2025-10-19,65,0.0,0.0
2025-10-19 16:15:00,2025-10-19,66,0.0,0.0
2025-10-19 16:30:00,2025-10-19,67,0.01,0.01
2025-10-19 16:45:00,2025-10-19,68,0.65,0.65
2025-10-19 17:00:00,2025-10-19,69,0.65,0.65
2025-10-19 17:15:00,2025-10-19,70,1.72,1.72
2025-10-19 17:30:00,2025-10-19,71,3.52,3.52
2025-10-19 17:45:00,2025-10-19,72,7.96,7.96
2025-10-19 18:00:00,2025-10-19,73,6.58,6.58
2025-10-19 18:15:00,2025-10-19,74,25.2,25.2
2025-10-19 18:30:00,2025-10-19,75,41.4,41.4
2025-10-19 18:45:00,2025-10-19,76,71.63,71.63
2025-10-19 19:00:00,2025-10-19,77,56.23,56.23
2025-10-19 19:15:00,2025-10-19,78,64.5,64.5
2025-10-19 19:30:00,2025-10-19,79,70.0,70.0
2025-10-19 19:45:00,2025-10-19,80,75.85,75.85
2025-10-19 20:00:00,2025-10-19,81,70.0,70.0
2025-10-19 20:15:00,2025-10-19,82,74.04,74.04
2025-10-19 20:30:00,2025-10-19,83,75.0,75.0
2025-10-19 20:45:00,2025-10-19,84,69.5,69.5
2025-10-19 21:00:00,2025-10-19,85,75.92,75.92
2025-10-19 21:15:00,2025-10-19,86,75.0,75.0
2025-10-19 21:30:00,2025-10-19,87,69.5,69.5
2025-10-19 21:45:00,2025-10-19,88,63.0,63.0
2025-10-19 22:00:00,2025-10-19,89,60.15,60.15
2025-10-19 22:15:00,2025-10-19,90,59.4,59.4
2025-10-19 22:30:00,2025-10-19,91,55.0,55.0
2025-10-19 22:45:00,2025-10-19,92,54.96,54.96
2025-10-19 23:00:00,2025-10-19,93,51.52,51.52
2025-10-19 23:15:00,2025-10-19,94,51.0,51.0
2025-10-19 23:30:00,2025-10-19,95,47.1,47.1
2025-10-19 23:45:00,2025-10-19,96,40.0,40.0
2025-10-20 00:00:00,2025-10-20,1,55.12,55.12
2025-10-20 00:15:00,2025-10-20,2,50.0,50.0
2025-10-20 00:30:00,2025-10-20,3,40.1,40.1
2025-10-20 00:45:00,2025-10-20,4,38.13,38.13
2025-10-20 01:00:00,2025-10-20,5,29.7,29.7
2025-10-20 01:15:00,2025-10-20,6,28.5,28.5
2025-10-20 01:30:00,2025-10-20,7,28.33,28.33
2025-10-20 01:45:00,2025-10-20,8,27.07,27.07
2025-10-20 02:00:00,2025-10-20,9,26.42,26.42
2025-10-20 02:15:00,2025-10-20,10,22.2,22.2
2025-10-20 02:30:00,2025-10-20,11,26.42,26.42
2025-10-20 02:45:00,2025-10-20,12,25.6,25.6
2025-10-20 03:00:00,2025-10-20,13,26.42,26.42
2025-10-20 03:15:00,2025-10-20,14,26.42,26.42
2025-10-20 03:30:00,2025-10-20,15,25.5,25.5
2025-10-20 03:45:00,2025-10-20,16,26.42,26.42
2025-10-20 04:00:00,2025-10-20,17,26.42,26.42
2025-10-20 04:15:00,2025-10-20,18,26.42,26.42
2025-10-20 04:30:00,2025-10-20,19,26.42,26.42
2025-10-20 04:45:00,2025-10-20,20,26.55,26.55
2025-10-20 05:00:00,2025-10-20,21,26.68,26.68
2025-10-20 05:15:00,2025-10-20,22,26.94,26.94
2025-10-20 05:30:00,2025-10-20,23,27.2,27.2
2025-10-20 05:45:00,2025-10-20,24,28.33,28.33
2025-10-20 06:00:00,2025-10-20,25,35.84,35.84
2025-10-20 06:15:00,2025-10-20,26,43.0,43.0
2025-10-20 06:30:00,2025-10-20,27,55.12,55.12
2025-10-20 06:45:00,2025-10-20,28,70.42,70.42
2025-10-20 07:00:00,2025-10-20,29,57.56,57.56
2025-10-20 07:15:00,2025-10-20,30,73.41,73.41
2025-10-20 07:30:00,2025-10-20,31,82.31,82.31
2025-10-20 07:45:00,2025-10-20,32,88.0,88.0
2025-10-20 08:00:00,2025-10-20,33,87.79,87.79
2025-10-20 08:15:00,2025-10-20,34,93.53,93.53
2025-10-20 08:30:00,2025-10-20,35,95.73,95.73
2025-10-20 08:45:00,2025-10-20,36,94.33,94.33
2025-10-20 09:00:00,2025-10-20,37,106.03,106.03
2025-10-20 09:15:00,2025-10-20,38,95.5,95.5
2025-10-20 09:30:00,2025-10-20,39,80.0,80.0
2025-10-20 09:45:00,2025-10-20,40,55.12,55.12
2025-10-20 10:00:00,2025-10-20,41,58.23,58.23
2025-10-20 10:15:00,2025-10-20,42,47.7,47.7
2025-10-20 10:30:00,2025-10-20,43,32.91,32.91
2025-10-20 10:45:00,2025-10-20,44,15.01,15.01
2025-10-20 11:00:00,2025-10-20,45,27.87,27.87
2025-10-20 11:15:00,2025-10-20,46,15.01,15.01
2025-10-20 11:30:00,2025-10-20,47,10.01,10.01
2025-10-20 11:45:00,2025-10-20,48,3.52,10.01
2025-10-20 12:00:00,2025-10-20,49,3.52,5.79
2025-10-20 12:15:00,2025-10-20,50,3.52,10.01
2025-10-20 12:30:00,2025-10-20,51,3.52,6.0
2025-10-20 12:45:00,2025-10-20,52,3.52,10.01
2025-10-20 13:00:00,2025-10-20,53,3.52,6.0
2025-10-20 13:15:00,2025-10-20,54,3.52,5.76
2025-10-20 13:30:00,2025-10-20,55,1.72,4.31
2025-10-20 13:45:00,2025-10-20,56,2.4,4.31
2025-10-20 14:00:00,2025-10-20,57,1.72,4.31
2025-10-20 14:15:00,2025-10-20,58,0.79,0.79
2025-10-20 14:30:00,2025-10-20,59,0.65,0.65
2025-10-20 14:45:00,2025-10-20,60,0.05,4.31
2025-10-20 15:00:00,2025-10-20,61,0.16,0.16
2025-10-20 15:15:00,2025-10-20,62,0.16,0.16
2025-10-20 15:30:00,2025-10-20,63,0.16,0.16
2025-10-20 15:45:00,2025-10-20,64,0.65,0.65
2025-10-20 16:00:00,2025-10-20,65,0.65,0.65
2025-10-20 16:15:00,2025-10-20,66,0.65,0.65
2025-10-20 16:30:00,2025-10-20,67,1.72,4.31
2025-10-20 16:45:00,2025-10-20,68,3.52,4.31
2025-10-20 17:00:00,2025-10-20,69,3.52,3.52
2025-10-20 17:15:00,2025-10-20,70,4.96,4.96
2025-10-20 17:30:00,2025-10-20,71,13.48,13.48
2025-10-20 17:45:00,2025-10-20,72,25.11,25.11
2025-10-20 18:00:00,2025-10-20,73,10.0,27.87
2025-10-20 18:15:00,2025-10-20,74,28.33,28.33
2025-10-20 18:30:00,2025-10-20,75,49.24,49.24
2025-10-20 18:45:00,2025-10-20,76,73.0,73.0
2025-10-20 19:00:00,2025-10-20,77,56.53,56.53
2025-10-20 19:15:00,2025-10-20,78,80.87,80.87
2025-10-20 19:30:00,2025-10-20,79,87.8,87.8
2025-10-20 19:45:00,2025-10-20,80,91.0,91.0
2025-10-20 20:00:00,2025-10-20,81,92.8,92.8
2025-10-20 20:15:00,2025-10-20,82,100.0,100.0
2025-10-20 20:30:00,2025-10-20,83,104.31,104.31
2025-10-20 20:45:00,2025-10-20,84,104.25,104.25
2025-10-20 21:00:00,2025-10-20,85,104.27,104.27
2025-10-20 21:15:00,2025-10-20,86,97.45,97.45
2025-10-20 21:30:00,2025-10-20,87,89.86,89.86
2025-10-20 21:45:00,2025-10-20,88,80.0,80.0
2025-10-20 22:00:00,2025-10-20,89,83.0,83.0
2025-10-20 22:15:00,2025-10-20,90,72.99,72.99
2025-10-20 22:30:00,2025-10-20,91,60.1,60.1
2025-10-20 22:45:00,2025-10-20,92,52.96,52.96
2025-10-20 23:00:00,2025-10-20,93,55.0,55.0
2025-10-20 23:15:00,2025-10-20,94,48.8,48.8
2025-10-20 23:30:00,2025-10-20,95,48.52,48.52
2025-10-20 23:45:00,2025-10-20,96,40.4,40.4
2025-10-21 00:00:00,2025-10-21,1,45.8,45.8
2025-10-21 00:15:00,2025-10-21,2,39.9,39.9
2025-10-21 00:30:00,2025-10-21,3,31.22,31.22
2025-10-21 00:45:00,2025-10-21,4,26.87,26.87
2025-10-21 01:00:00,2025-10-21,5,25.2,26.87
2025-10-21 01:15:00,2025-10-21,6,25.07,25.07
2025-10-21 01:30:00,2025-10-21,7,24.68,24.68
2025-10-21 01:45:00,2025-10-21,8,20.0,20.0
2025-10-21 02:00:00,2025-10-21,9,17.16,17.16
2025-10-21 02:15:00,2025-10-21,10,14.0,14.0
2025-10-21 02:30:00,2025-10-21,11,11.17,11.17
2025-10-21 02:45:00,2025-10-21,12,10.0,10.0
2025-10-21 03:00:00,2025-10-21,13,7.96,7.96
2025-10-21 03:15:00,2025-10-21,14,14.0,14.0
2025-10-21 03:30:00,2025-10-21,15,12.23,12.23
2025-10-21 03:45:00,2025-10-21,16,10.0,10.0
2025-10-21 04:00:00,2025-10-21,17,12.92,12.92
2025-10-21 04:15:00,2025-10-21,18,14.0,14.0
2025-10-21 04:30:00,2025-10-21,19,15.0,15.0
2025-10-21 04:45:00,2025-10-21,20,14.0,14.0
2025-10-21 05:00:00,2025-10-21,21,12.75,12.75
2025-10-21 05:15:00,2025-10-21,22,15.0,15.0
2025-10-21 05:30:00,2025-10-21,23,20.0,20.0
2025-10-21 05:45:00,2025-10-21,24,24.42,24.42
2025-10-21 06:00:00,2025-10-21,25,24.94,24.94
2025-10-21 06:15:00,2025-10-21,26,26.87,26.87
2025-10-21 06:30:00,2025-10-21,27,42.0,42.0
2025-10-21 06:45:00,2025-10-21,28,47.27,47.27
2025-10-21 07:00:00,2025-10-21,29,46.76,46.76
2025-10-21 07:15:00,2025-10-21,30,54.08,54.08
2025-10-21 07:30:00,2025-10-21,31,70.15,70.15
2025-10-21 07:45:00,2025-10-21,32,80.87,80.87
2025-10-21 08:00:00,2025-10-21,33,90.05,90.05
2025-10-21 08:15:00,2025-10-21,34,93.65,93.65
2025-10-21 08:30:00,2025-10-21,35,96.5,96.5
2025-10-21 08:45:00,2025-10-21,36,93.43,93.43
2025-10-21 09:00:00,2025-10-21,37,104.49,104.49
2025-10-21 09:15:00,2025-10-21,38,85.59,85.59
2025-10-21 09:30:00,2025-10-21,39,72.0,72.0
2025-10-21 09:45:00,2025-10-21,40,52.0,52.0
2025-10-21 10:00:00,2025-10-21,41,56.0,56.0
2025-10-21 10:15:00,2025-10-21,42,47.0,47.0
2025-10-21 10:30:00,2025-10-21,43,36.1,36.1
2025-10-21 10:45:00,2025-10-21,44,26.87,26.87
2025-10-21 11:00:00,2025-10-21,45,25.07,25.07
2025-10-21 11:15:00,2025-10-21,46,22.2,22.2
2025-10-21 11:30:00,2025-10-21,47,15.5,15.5
2025-10-21 11:45:00,2025-10-21,48,14.0,14.0
2025-10-21 12:00:00,2025-10-21,49,10.1,10.1
2025-10-21 12:15:00,2025-10-21,50,6.0,6.0
2025-10-21 12:30:00,2025-10-21,51,3.8,3.8
2025-10-21 12:45:00,2025-10-21,52,3.52,3.52
2025-10-21 13:00:00,2025-10-21,53,3.52,3.52
2025-10-21 13:15:00,2025-10-21,54,3.52,3.52
2025-10-21 13:30:00,2025-10-21,55,3.52,3.52
2025-10-21 13:45:00,2025-10-21,56,3.52,3.52
2025-10-21 14:00:00,2025-10-21,57,3.52,3.52
2025-10-21 14:15:00,2025-10-21,58,3.52,3.52
2025-10-21 14:30:00,2025-10-21,59,3.01,3.01
2025-10-21 14:45:00,2025-10-21,60,3.0,3.0
2025-10-21 15:00:00,2025-10-21,61,1.72,1.72
2025-10-21 15:15:00,2025-10-21,62,1.72,1.72
2025-10-21 15:30:00,2025-10-21,63,1.72,1.72
2025-10-21 15:45:00,2025-10-21,64,2.2,2.2
2025-10-21 16:00:00,2025-10-21,65,3.01,3.01
2025-10-21 16:15:00,2025-10-21,66,3.52,3.52
2025-10-21 16:30:00,2025-10-21,67,3.52,3.52
2025-10-21 16:45:00,2025-10-21,68,3.52,3.52
2025-10-21 17:00:00,2025-10-21,69,3.52,3.52
2025-10-21 17:15:00,2025-10-21,70,10.0,10.0
2025-10-21 17:30:00,2025-10-21,71,16.79,16.79
2025-10-21 17:45:00,2025-10-21,72,25.2,25.2
2025-10-21 18:00:00,2025-10-21,73,25.07,25.07
2025-10-21 18:15:00,2025-10-21,74,37.76,37.76
2025-10-21 18:30:00,2025-10-21,75,49.28,49.28
2025-10-21 18:45:00,2025-10-21,76,80.0,80.0
2025-10-21 19:00:00,2025-10-21,77,54.08,54.08
2025-10-21 19:15:00,2025-10-21,78,70.98,70.98
2025-10-21 19:30:00,2025-10-21,79,86.5,86.5
2025-10-21 19:45:00,2025-10-21,80,101.68,101.68
2025-10-21 20:00:00,2025-10-21,81,112.0,112.0
2025-10-21 20:15:00,2025-10-21,82,104.99,104.99
2025-10-21 20:30:00,2025-10-21,83,97.75,97.75
2025-10-21 20:45:00,2025-10-21,84,90.0,90.0
2025-10-21 21:00:00,2025-10-21,85,92.22,92.22
2025-10-21 21:15:00,2025-10-21,86,83.02,83.02
2025-10-21 21:30:00,2025-10-21,87,86.37,86.37
2025-10-21 21:45:00,2025-10-21,88,70.26,70.26
2025-10-21 22:00:00,2025-10-21,89,92.79,92.79
2025-10-21 22:15:00,2025-10-21,90,82.38,82.38
2025-10-21 22:30:00,2025-10-21,91,80.0,80.0
2025-10-21 22:45:00,2025-10-21,92,60.1,60.1
2025-10-21 23:00:00,2025-10-21,93,60.1,60.1
2025-10-21 23:15:00,2025-10-21,94,54.08,54.08
2025-10-21 23:30:00,2025-10-21,95,50.39,50.39
2025-10-21 23:45:00,2025-10-21,96,47.24,47.24
2025-10-22 00:00:00,2025-10-22,1,46.87,46.87
2025-10-22 00:15:00,2025-10-22,2,41.6,41.6
2025-10-22 00:30:00,2025-10-22,3,32.73,32.73
2025-10-22 00:45:00,2025-10-22,4,29.19,29.19
2025-10-22 01:00:00,2025-10-22,5,33.18,33.18
2025-10-22 01:15:00,2025-10-22,6,30.22,30.22
2025-10-22 01:30:00,2025-10-22,7,29.57,29.57
2025-10-22 01:45:00,2025-10-22,8,29.19,29.19
2025-10-22 02:00:00,2025-10-22,9,29.19,29.19
2025-10-22 02:15:00,2025-10-22,10,27.27,27.27
2025-10-22 02:30:00,2025-10-22,11,27.14,27.14
2025-10-22 02:45:00,2025-10-22,12,26.88,26.88
2025-10-22 03:00:00,2025-10-22,13,26.49,26.49
2025-10-22 03:15:00,2025-10-22,14,25.17,25.17
2025-10-22 03:30:00,2025-10-22,15,23.59,23.59
2025-10-22 03:45:00,2025-10-22,16,21.96,21.96
2025-10-22 04:00:00,2025-10-22,17,24.99,24.99
2025-10-22 04:15:00,2025-10-22,18,22.96,22.96
2025-10-22 04:30:00,2025-10-22,19,24.0,24.0
2025-10-22 04:45:00,2025-10-22,20,25.17,25.17
2025-10-22 05:00:00,2025-10-22,21,26.75,26.75
2025-10-22 05:15:00,2025-10-22,22,26.88,26.88
2025-10-22 05:30:00,2025-10-22,23,27.27,27.27
2025-10-22 05:45:00,2025-10-22,24,29.4,29.4
2025-10-22 06:00:00,2025-10-22,25,35.79,35.79
2025-10-22 06:15:00,2025-10-22,26,41.6,41.6
2025-10-22 06:30:00,2025-10-22,27,46.74,46.74
2025-10-22 06:45:00,2025-10-22,28,48.07,48.07
2025-10-22 07:00:00,2025-10-22,29,47.59,47.59
2025-10-22 07:15:00,2025-10-22,30,51.93,51.93
2025-10-22 07:30:00,2025-10-22,31,59.5,59.5
2025-10-22 07:45:00,2025-10-22,32,66.27,66.27
2025-10-22 08:00:00,2025-10-22,33,68.5,68.5
2025-10-22 08:15:00,2025-10-22,34,75.0,75.0
2025-10-22 08:30:00,2025-10-22,35,80.56,80.56
2025-10-22 08:45:00,2025-10-22,36,73.5,73.5
2025-10-22 09:00:00,2025-10-22,37,60.24,60.24
2025-10-22 09:15:00,2025-10-22,38,50.35,50.35
2025-10-22 09:30:00,2025-10-22,39,46.35,46.35
2025-10-22 09:45:00,2025-10-22,40,25.0,29.57
2025-10-22 10:00:00,2025-10-22,41,29.19,29.19
2025-10-22 10:15:00,2025-10-22,42,16.97,28.94
2025-10-22 10:30:00,2025-10-22,43,5.11,20.01
2025-10-22 10:45:00,2025-10-22,44,0.66,15.0
2025-10-22 11:00:00,2025-10-22,45,3.52,3.52
2025-10-22 11:15:00,2025-10-22,46,3.52,3.52
2025-10-22 11:30:00,2025-10-22,47,3.52,3.52
2025-10-22 11:45:00,2025-10-22,48,3.0,3.0
2025-10-22 12:00:00,2025-10-22,49,1.5,1.5
2025-10-22 12:15:00,2025-10-22,50,0.99,0.99
2025-10-22 12:30:00,2025-10-22,51,0.8,0.8
2025-10-22 12:45:00,2025-10-22,52,0.8,0.8
2025-10-22 13:00:00,2025-10-22,53,0.65,0.65
2025-10-22 13:15:00,2025-10-22,54,0.65,0.65
2025-10-22 13:30:00,2025-10-22,55,0.2,0.2
2025-10-22 13:45:00,2025-10-22,56,0.05,0.05
2025-10-22 14:00:00,2025-10-22,57,0.05,0.05
2025-10-22 14:15:00,2025-10-22,58,0.05,0.05
2025-10-22 14:30:00,2025-10-22,59,0.01,0.01
2025-10-22 14:45:00,2025-10-22,60,0.01,0.01
2025-10-22 15:00:00,2025-10-22,61,0.01,0.01
2025-10-22 15:15:00,2025-10-22,62,0.01,0.01
2025-10-22 15:30:00,2025-10-22,63,0.01,0.01
2025-10-22 15:45:00,2025-10-22,64,0.01,0.01
2025-10-22 16:00:00,2025-10-22,65,0.05,0.05
2025-10-22 16:15:00,2025-10-22,66,0.16,0.16
2025-10-22 16:30:00,2025-10-22,67,0.65,0.65
2025-10-22 16:45:00,2025-10-22,68,0.66,0.66
2025-10-22 17:00:00,2025-10-22,69,1.72,1.72
2025-10-22 17:15:00,2025-10-22,70,3.52,3.52
2025-10-22 17:30:00,2025-10-22,71,3.52,3.52
2025-10-22 17:45:00,2025-10-22,72,4.96,4.96
2025-10-22 18:00:00,2025-10-22,73,15.01,15.01
2025-10-22 18:15:00,2025-10-22,74,26.62,26.62
2025-10-22 18:30:00,2025-10-22,75,32.8,32.8
2025-10-22 18:45:00,2025-10-22,76,50.35,50.35
2025-10-22 19:00:00,2025-10-22,77,47.83,47.83
2025-10-22 19:15:00,2025-10-22,78,53.51,53.51
2025-10-22 19:30:00,2025-10-22,79,61.0,61.0
2025-10-22 19:45:00,2025-10-22,80,78.2,78.2
2025-10-22 20:00:00,2025-10-22,81,70.51,70.51
2025-10-22 20:15:00,2025-10-22,82,71.43,71.43
2025-10-22 20:30:00,2025-10-22,83,65.0,65.0
2025-10-22 20:45:00,2025-10-22,84,59.5,59.5
2025-10-22 21:00:00,2025-10-22,85,51.93,51.93
2025-10-22 21:15:00,2025-10-22,86,48.31,48.31
2025-10-22 21:30:00,2025-10-22,87,42.95,42.95
2025-10-22 21:45:00,2025-10-22,88,29.57,29.57
2025-10-22 22:00:00,2025-10-22,89,31.1,31.1
2025-10-22 22:15:00,2025-10-22,90,25.5,25.5
2025-10-22 22:30:00,2025-10-22,91,28.94,28.94
2025-10-22 22:45:00,2025-10-22,92,19.5,19.5
2025-10-22 23:00:00,2025-10-22,93,34.58,34.58
2025-10-22 23:15:00,2025-10-22,94,20.0,20.0
2025-10-22 23:30:00,2025-10-22,95,18.36,18.36
2025-10-22 23:45:00,2025-10-22,96,7.05,7.05
2025-10-23 00:00:00,2025-10-23,1,14.0,14.0
2025-10-23 00:15:00,2025-10-23,2,10.0,10.0
2025-10-23 00:30:00,2025-10-23,3,2.47,2.47
2025-10-23 00:45:00,2025-10-23,4,2.4,2.4
2025-10-23 01:00:00,2025-10-23,5,3.52,3.52
2025-10-23 01:15:00,2025-10-23,6,1.99,1.99
2025-10-23 01:30:00,2025-10-23,7,0.16,0.16
2025-10-23 01:45:00,2025-10-23,8,0.16,0.16
2025-10-23 02:00:00,2025-10-23,9,0.66,0.66
