TRADE_DATE,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,Spot,ZONE
2024-10-30,62.25,,,,,46.67,,,,67.25,,,,,,,,60.15,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.15,57.03,,,,,,,83.82,PT
2024-10-31,61.5,,,,,45.92,,,,66.5,,,,,,,,60.15,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.15,57.03,,,,,,,100.77,PT
2024-11-01,61.5,,,,,45.92,,,,66.5,,,,,,,,60.19,,,,,,,,,,,,,,,,,58.69,,,,,,,,,,,,,,,,,58.19,57.07,,,,,,,81.61,PT
2024-11-04,61.2,,,,,45.62,,,,66.2,,,,,,,,59.4,,,,,,,,,,,,,,,,,58.69,,,,,,,,,,,,,,,,,58.19,57.18,,,,,,,108.72,PT
2024-11-05,60.9,,,,,45.32,,,,65.9,,,,,,,,58.52,,,,,,,,,,,,,,,,,58.02,,,,,,,,,,,,,,,,,57.62,56.63,,,,,,,117.05,PT
2024-11-06,60.1,,,,,44.52,,,,65.1,,,,,,,,58.1,,,,,,,,,,,,,,,,,57.6,,,,,,,,,,,,,,,,,57.2,56.21,,,,,,,116.83,PT
2024-11-07,60.81,,,,,45.17,,,,65.75,,,,,,,,58.81,,,,,,,,,,,,,,,,,58.31,,,,,,,,,,,,,,,,,57.91,56.86,,,,,,,111.83,PT
2024-11-08,60.95,,,,,45.31,,,,65.89,,,,,,,,58.81,,,,,,,,,,,,,,,,,58.31,,,,,,,,,,,,,,,,,57.91,56.86,,,,,,,117.49,PT
2024-11-11,61.0,,,,,45.36,,,,65.94,,,,,,,,59.6,,,,,,,,,,,,,,,,,59.08,,,,,,,,,,,,,,,,,58.68,57.35,,,,,,,80.8,PT
2024-11-12,61.4,,,,,45.76,,,,66.34,,,,,,,,59.84,,,,,,,,,,,,,,,,,59.32,,,,,,,,,,,,,,,,,58.92,57.59,,,,,,,64.74,PT
2024-11-13,61.0,,,,,45.36,,,,65.94,,,,,,,,59.1,,,,,,,,,,,,,,,,,58.98,,,,,,,,,,,,,,,,,58.58,57.28,,,,,,,105.62,PT
2024-11-14,62.18,,,,,46.54,,,,67.12,,,,,,,,59.28,,,,,,,,,,,,,,,,,58.98,,,,,,,,,,,,,,,,,58.58,57.28,,,,,,,118.62,PT
2024-11-15,61.95,,,,,46.31,,,,66.89,,,,,,,,59.28,,,,,,,,,,,,,,,,,58.98,,,,,,,,,,,,,,,,,58.58,57.28,,,,,,,124.55,PT
2024-11-18,62.2,,,,,46.56,,,,67.14,,,,,,,,59.35,,,,,,,,,,,,,,,,,58.28,,,,,,,,,,,,,,,,,57.78,57.28,,,,,,,136.37,PT
2024-11-19,62.65,,,,,47.01,,,,67.59,,,,,,,,60.1,,,,,,,,,,,,,,,,,59.54,,,,,,,,,,,,,,,,,59.02,56.5,,,,,,,133.49,PT
2024-11-20,63.13,,,,,47.49,,,,68.07,,,,,,,,60.38,,,,,,,,,,,,,,,,,59.4,,,,,,,,,,,,,,,,,59.3,56.19,,,,,,,95.79,PT
2024-11-21,63.5,,,,,47.86,,,,68.44,,,,,,,,60.6,,,,,,,,,,,,,,,,,59.75,,,,,,,,,,,,,,,,,59.6,58.52,,,,,,,78.72,PT
2024-11-22,62.15,,,,,46.51,,,,67.09,,,,,,,,60.35,,,,,,,,,,,,,,,,,59.75,,,,,,,,,,,,,,,,,59.6,58.52,,,,,,,119.52,PT
2024-11-25,62.83,,,,,47.19,,,,67.77,,,,,,,,59.92,,,,,,,,,,,,,,,,,59.3,,,,,,,,,,,,,,,,,58.98,58.52,,,,,,,82.01,PT
2024-11-26,62.75,,,,,47.11,,,,67.69,,,,,,,,59.92,,,,,,,,,,,,,,,,,59.3,,,,,,,,,,,,,,,,,58.98,58.52,,,,,,,143.25,PT
2024-11-27,62.2,,,,,46.56,,,,67.14,,,,,,,,59.35,,,,,,,,,,,,,,,,,58.85,,,,,,,,,,,,,,,,,58.55,58.52,,,,,,,136.45,PT
2024-11-28,62.0,,,,,46.36,,,,66.94,,,,,,,,59.35,,,,,,,,,,,,,,,,,59.1,,,,,,,,,,,,,,,,,58.5,58.52,,,,,,,132.19,PT
2024-11-29,61.85,,,,,46.21,,,,66.79,,,,,,,,59.43,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,58.58,58.6,,,,,,,127.3,PT
2024-12-02,62.65,,,,,47.01,,,,67.59,,,,,,,,59.43,,,,,,,,,,,,,,,,,58.95,,,,,,,,,,,,,,,,,58.36,58.38,,,,,,,143.21,PT
2024-12-03,62.45,,,,,46.81,,,,67.39,,,,,,,,58.35,,,,,,,,,,,,,,,,,58.35,,,,,,,,,,,,,,,,,58.35,58.35,,,,,,,140.43,PT
2024-12-04,61.85,,,,,45.56,,,,66.14,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,58.1,,,,,,,134.22,PT
2024-12-05,61.25,,,,,44.96,,,,65.54,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,58.1,,,,,,,135.62,PT
2024-12-06,61.75,,,,,45.46,,,,66.04,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,58.1,,,,,,,118.66,PT
2024-12-09,61.1,,,,,44.81,,,,65.39,,,,,,,,57.8,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,57.6,57.6,,,,,,,67.19,PT
2024-12-10,61.1,,,,,44.81,,,,65.39,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,57.6,57.53,,,,,,,134.22,PT
2024-12-11,60.8,,,,,44.51,,,,65.09,,,,,,,,58.1,,,,,,,,,,,,,,,,,58.1,,,,,,,,,,,,,,,,,57.6,57.7,,,,,,,140.61,PT
2024-12-12,60.1,,,,,43.66,,,,64.24,,,,,,,,57.8,,,,,,,,,,,,,,,,,57.75,,,,,,,,,,,,,,,,,57.45,57.45,,,,,,,146.67,PT
2024-12-13,59.8,,,,,43.36,,,,63.94,,,,,,,,57.8,,,,,,,,,,,,,,,,,57.45,,,,,,,,,,,,,,,,,56.95,56.95,,,,,,,145.29,PT
2024-12-16,59.0,,,,,42.64,,,,63.22,,,,,,,,57.28,,,,,,,,,,,,,,,,,57.28,,,,,,,,,,,,,,,,,57.03,56.93,,,,,,,120.86,PT
2024-12-17,60.15,,,,,43.79,,,,64.37,,,,,,,,57.53,,,,,,,,,,,,,,,,,57.28,,,,,,,,,,,,,,,,,57.03,56.93,,,,,,,121.85,PT
2024-12-18,60.3,,,,,44.09,,,,64.67,,,,,,,,57.93,,,,,,,,,,,,,,,,,57.43,,,,,,,,,,,,,,,,,57.18,57.08,,,,,,,113.45,PT
2024-12-19,63.0,,,,,46.79,,,,67.37,,,,,,,,60.18,,,,,,,,,,,,,,,,,58.68,,,,,,,,,,,,,,,,,58.68,58.58,,,,,,,79.8,PT
2024-12-20,63.75,,,,,47.54,,,,68.12,,,,,,,,60.68,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,58.68,58.58,,,,,,,114.67,PT
2024-12-23,65.0,,,,,48.79,,,,69.37,,,,,,,,61.18,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,58.58,,,,,,,46.57,PT
2024-12-24,65.15,,,,,48.94,,,,69.52,,,,,,,,61.33,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,58.58,,,,,,,73.85,PT
2024-12-27,67.25,,,,,51.04,,,,71.62,,,,,,,,63.43,,,,,,,,,,,,,,,,,61.78,,,,,,,,,,,,,,,,,61.28,60.68,,,,,,,133.6,PT
2024-12-30,65.4,,,,,49.67,,,,69.68,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.28,60.68,,,,,,,140.94,PT
2024-12-31,65.4,,,,,49.67,,,,69.68,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.28,60.68,,,,,,,135.86,PT
2025-01-02,67.5,,,,,51.23,,,,71.88,,,,76.18,,,,61.78,,,,,,,,,,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.28,60.68,,,,,,,134.38,PT
2025-01-03,70.3,,,,,53.31,,,,74.81,,,,79.29,,,,63.43,,,,,,,,,,,,,,,,,61.58,,,,,,,,,,,,,,,,,61.28,60.68,,,,,,,122.44,PT
2025-01-06,69.85,,,,,53.45,,,,75.01,,,,79.5,,,,62.68,,,,,,,,,,,,,,,,,61.18,,,,,,,,,,,,,,,,,60.93,60.33,,,,,,,47.53,PT
2025-01-07,69.0,,,,,53.38,,,,74.68,,,,79.12,,,,62.15,,,,,,,,,,,,,,,,,60.08,,,,,,,,,,,,,,,,,59.83,59.68,,,,,,,86.06,PT
2025-01-08,67.65,,,,,52.37,,,,73.25,,,,77.61,,,,61.75,,,,,,,,,,,,,,,,,59.98,,,,,,,,,,,,,,,,,59.73,59.58,,,,,,,98.73,PT
2025-01-09,66.25,,,,,51.32,,,,71.77,,,,76.04,,,,59.75,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,59.03,,,,,,,87.4,PT
2025-01-10,66.4,,,,,48.75,,,,73.35,,,,76.04,,,,60.75,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,59.03,,,,,,,111.87,PT
2025-01-13,68.5,,,,,50.24,,,,75.61,,,,78.39,,,,61.55,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,59.03,,,,,,,125.81,PT
2025-01-14,67.5,,,,,49.53,,,,74.53,,,,77.27,,,,61.25,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,59.03,,,,,,,136.93,PT
2025-01-15,67.65,,,,,49.25,,,,74.81,,,,77.57,,,,61.25,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.18,59.03,,,,,,,140.68,PT
2025-01-16,67.25,,,,,48.75,,,,74.46,,,,77.21,,,,61.0,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,58.68,58.53,,,,,,,134.08,PT
2025-01-17,67.9,,,,,49.2,,,,75.37,,,,77.21,,,,61.0,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,58.68,58.33,,,,,,,134.56,PT
2025-01-20,68.4,,,,,49.55,,,,75.91,,,,77.77,,,,61.5,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,58.93,58.48,,,,,,,144.92,PT
2025-01-21,68.4,,,,,49.55,,,,75.91,,,,77.77,,,,61.85,,,,,,,,,,,,,,,,,60.03,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,139.28,PT
2025-01-22,67.25,,,,,46.58,,,,75.91,,,,76.49,,,,61.25,,,,,,,,,,,,,,,,,60.03,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,134.96,PT
2025-01-23,67.2,,,,,46.51,,,,75.91,,,,76.36,,,,61.25,,,,,,,,,,,,,,,,,60.03,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,140.55,PT
2025-01-24,65.8,,,,,47.25,,,,73.23,,,,73.23,,,,61.25,,,,,,,,,,,,,,,,,60.03,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,91.75,PT
2025-01-27,64.5,,,,,45.25,,,,71.87,,,,71.87,,,,61.0,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,21.1,PT
2025-01-28,63.5,,,,,41.99,,,,72.27,,,,72.49,,,,61.0,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,16.37,PT
2025-01-29,64.6,,,,,43.75,,,,72.82,,,,73.04,,,,61.0,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,47.12,PT
2025-01-30,64.7,,,,,44.69,,,,72.91,,,,72.91,,,,62.0,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,42.4,PT
2025-01-31,64.65,,,,,44.66,,,,72.86,,,,72.86,,,,62.0,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,96.33,PT
2025-02-03,64.25,,,,,43.75,,,,72.73,,,,72.73,,,,61.75,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,132.5,PT
2025-02-04,62.88,,,,,42.95,,,,71.38,,,,71.38,,,,61.12,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,143.39,PT
2025-02-05,63.8,,,,,42.75,,,,73.75,,,,73.84,,,,61.15,,,,,,,,,,,,,,,,,59.68,,,,,,,,,,,,,,,,,59.28,58.83,,,,,,,117.51,PT
2025-02-06,64.7,,,,,43.27,,,,74.66,,,,74.75,,,,61.25,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,58.73,,,,,,,138.6,PT
2025-02-07,65.5,,,,,43.78,,,,75.57,,,,75.66,,,,62.0,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,58.73,,,,,,,116.79,PT
2025-02-10,66.1,,,,,44.01,,,,75.97,,,,76.06,,,,62.75,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,58.73,,,,,,,139.52,PT
2025-02-11,65.8,,,,,43.86,,,,75.7,,,,75.79,,,,61.5,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,58.73,,,,,,,132.44,PT
2025-02-12,63.8,,,,,41.38,,,,73.49,,,,73.74,,,,60.75,,,,,,,,,,,,,,,,,59.18,,,,,,,,,,,,,,,,,59.18,58.73,,,,,,,119.86,PT
2025-02-13,62.8,,,,,40.76,,,,72.37,,,,72.61,,,,60.25,,,,,,,,,,,,,,,,,58.68,,,,,,,,,,,,,,,,,58.68,58.23,,,,,,,130.98,PT
2025-02-14,62.7,,,,,40.7,,,,72.26,,,,72.5,,,,58.75,,,,,,,,,,,,,,,,,57.93,,,,,,,,,,,,,,,,,57.93,57.93,,,,,,,121.07,PT
2025-02-17,61.5,,,,,36.6,,,,73.0,,,,73.5,,,,58.25,,,,,,,,,,,,,,,,,57.68,,,,,,,,,,,,,,,,,57.68,57.68,,,,,,,138.17,PT
2025-02-18,61.91,,,,,38.25,,,,72.5,,,,73.5,,,,58.9,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.2,58.2,,,,,,,79.73,PT
2025-02-19,62.3,,,,,39.75,,,,72.29,,,,74.27,,,,58.9,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.2,58.2,,,,,,,123.56,PT
2025-02-20,61.5,,,,,40.0,,,,70.84,,,,72.79,,,,59.5,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,,,,,,,58.35,58.35,,,,,,,87.57,PT
2025-02-21,61.5,,,,,41.25,,,,69.75,,,,71.67,,,,59.5,,,,,,,,,,,,,,,,,58.8,,,,,,,,,,,,,,,,,58.4,58.0,,,,,,,47.99,PT
2025-02-24,61.28,,,,,40.75,,,,70.5,,,,72.0,,,,58.9,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.4,58.0,,,,,,,78.57,PT
2025-02-25,60.3,,,,,39.95,,,,70.0,,,,69.41,,,,58.65,,,,,,,,,,,,,,,,,58.65,,,,,,,,,,,,,,,,,58.4,58.0,,,,,,,94.84,PT
2025-02-26,59.75,,,,,38.04,,,,68.07,,,,69.07,,,,57.21,,,,,,,,,,,,,,,,,57.21,,,,,,,,,,,,,,,,,57.21,56.81,,,,,,,105.34,PT
2025-02-27,61.0,,,,,38.87,,,,69.57,,,,70.59,,,,58.41,,,,,,,,,,,,,,,,,57.21,,,,,,,,,,,,,,,,,57.21,56.81,,,,,,,120.43,PT
2025-02-28,60.5,,,,,38.46,,,,68.83,,,,69.84,,,,58.51,,,,,,,,,,,,,,,,,57.31,,,,,,,,,,,,,,,,,57.31,56.91,,,,,,,111.21,PT
2025-03-03,60.9,,,,,38.71,,,,69.28,,,,70.3,,,,58.91,,,,,,,,,,,,,,,,,57.31,,,,,,,,,,,,,,,,,57.31,56.91,,,,,,,96.99,PT
2025-03-04,59.5,,,,,37.84,,,,67.71,,,,68.71,,,,57.26,,,,,,,,,,,,,,,,,57.01,,,,,,,,,,,,,,,,,57.01,56.56,,,,,,,96.44,PT
2025-03-05,59.25,,,,,39.65,,,,68.11,,,,69.1,,,,57.01,,,,,,,,,,,,,,,,,57.01,,,,,,,,,,,,,,,,,57.01,56.56,,,,,,,78.88,PT
2025-03-06,58.45,,,,,38.9,,,,67.35,,,,68.65,,,,55.71,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,78.06,PT
2025-03-07,59.0,,,,,39.38,,,,68.2,,,,69.51,,,,56.41,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,49.09,PT
2025-03-10,58.5,,,,,38.79,,,,67.15,,,,69.4,,,,56.41,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,88.13,PT
2025-03-11,58.85,,,,,38.61,,,,66.83,,,,70.55,,,,56.76,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,96.94,PT
2025-03-12,58.75,,,,,38.34,,,,66.35,,,,70.9,,,,56.76,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,93.06,PT
2025-03-13,59.2,,,,,37.97,,,,66.1,,,,70.68,,,,56.76,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.51,56.06,,,,,,,111.73,PT
2025-03-14,59.15,,,,,37.94,,,,66.05,,,,70.62,,,,56.96,,,,,,,,,,,,,,,,,56.46,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,57.68,PT
2025-03-17,59.05,,,,,37.6,,,,66.85,,,,69.96,,,,57.86,,,,,,,,,,,,,,,,,56.46,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,84.06,PT
2025-03-18,59.1,,,,,37.93,,,,67.2,,,,70.32,,,,56.51,,,,,,,,,,,,,,,,,56.46,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,57.68,PT
2025-03-19,60.85,,,,,39.04,,,,67.79,,,,72.56,,,,57.16,,,,,,,,,,,,,,,,,56.46,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,23.02,PT
2025-03-20,60.25,,,,,38.45,,,,68.14,,,,71.05,,,,56.76,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,22.69,PT
2025-03-21,60.6,,,,,39.62,,,,68.13,,,,70.93,,,,56.76,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,10.69,PT
2025-03-24,60.5,,,,,39.01,,,,68.12,,,,70.91,,,,56.66,,,,,,,,,,,,,,,,,56.51,,,,,,,,,,,,,,,,,56.46,56.06,,,,,,,44.46,PT
2025-03-25,60.35,,,,,38.18,,,,67.91,,,,70.91,,,,56.51,,,,,,,,,,,,,,,,,56.36,,,,,,,,,,,,,,,,,56.31,56.06,,,,,,,42.42,PT
2025-03-26,61.0,,,,,39.11,,,,68.26,,,,72.74,,,,57.4,,,,,,,,,,,,,,,,,56.75,,,,,,,,,,,,,,,,,56.3,56.05,,,,,,,36.3,PT
2025-03-27,60.35,,,,,38.89,,,,67.86,,,,71.17,,,,57.0,,,,,,,,,,,,,,,,,56.75,,,,,,,,,,,,,,,,,56.3,56.05,,,,,,,54.6,PT
2025-03-28,60.4,,,,,38.8,,,,67.7,,,,70.99,,,,56.75,,,,,,,,,,,,,,,,,56.75,,,,,,,,,,,,,,,,,56.3,56.05,,,,,,,26.02,PT
2025-03-31,59.9,,,,,38.69,,,,65.99,,,,70.87,,,,57.0,,,,,,,,,,,,,,,,,56.55,,,,,,,,,,,,,,,,,56.3,56.05,,,,,,,28.73,PT
2025-04-01,61.8,,,,,40.06,,,,68.41,,,,73.48,,,,57.85,57.85,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,56.75,56.5,,,,,,,60.57,PT
2025-04-02,61.0,,,,,38.09,,,,68.31,,,,72.17,,,,57.0,57.0,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,56.75,56.5,,,,,,,28.01,PT
2025-04-03,60.2,,,,,39.03,,,,68.43,,,,70.61,,,,56.25,56.25,,,,,,,,,,,,,,,,56.25,,,,,,,,,,,,,,,,,56.25,56.25,,,,,,,22.1,PT
2025-04-04,59.25,,,,,38.26,,,,68.77,,,,70.11,,,,56.0,56.25,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,56.0,56.0,,,,,,,9.65,PT
2025-04-07,59.6,,,,,39.02,,,,68.96,,,,70.55,,,,55.75,56.7,,,,,,,,,,,,,,,,55.7,,,,,,,,,,,,,,,,,55.65,55.65,,,,,,,55.04,PT
2025-04-08,59.25,,,,,38.4,,,,68.44,,,,70.3,,,,55.4,56.7,,,,,,,,,,,,,,,,55.65,,,,,,,,,,,,,,,,,55.65,55.65,,,,,,,47.67,PT
2025-04-09,59.0,,,,,37.96,,,,68.45,,,,70.32,,,,54.8,59.51,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,55.2,55.2,,,,,,,31.98,PT
2025-04-10,59.5,,,,,38.13,,,,68.95,,,,70.8,,,,56.99,61.7,,,,,,,,,,,,,,,,56.5,,,,,,,,,,,,,,,,,56.5,56.5,,,,,,,19.2,PT
2025-04-11,59.5,,,,,37.84,,,,68.0,,,,70.49,,,,56.48,60.31,,,,,,,,,,,,,,,,56.38,,,,,,,,,,,,,,,,,56.33,56.23,,,,,,,18.35,PT
2025-04-14,60.65,,,,,38.6,,,,69.38,,,,71.93,,,,56.88,60.71,,,,,,,,,,,,,,,,56.63,,,,,,,,,,,,,,,,,56.33,56.23,,,,,,,24.54,PT
2025-04-15,61.6,,,,,39.52,,,,71.07,,,,72.35,,,,57.13,60.96,,,,,,,,,,,,,,,,56.93,,,,,,,,,,,,,,,,,56.63,56.53,,,,,,,11.73,PT
2025-04-16,61.25,,,,,38.78,,,,69.47,,,,73.49,,,,57.03,60.86,,,,,,,,,,,,,,,,56.83,,,,,,,,,,,,,,,,,56.63,56.53,,,,,,,12.14,PT
2025-04-17,61.0,,,,,38.12,,,,69.29,,,,73.32,,,,56.88,60.71,,,,,,,,,,,,,,,,56.68,,,,,,,,,,,,,,,,,56.48,56.38,,,,,,,21.94,PT
2025-04-22,60.5,,,,,37.97,,,,68.36,,,,72.62,,,,56.13,59.96,,,,,,,,,,,,,,,,56.03,,,,,,,,,,,,,,,,,55.83,55.73,,,,,,,64.2,PT
2025-04-23,61.3,,,,,38.46,,,,70.0,,,,72.69,,,,56.55,60.51,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,55.7,55.6,,,,,,,44.24,PT
2025-04-24,61.4,,,,,38.56,,,,70.19,,,,72.9,,,,57.2,61.16,,,,,,,,,,,,,,,,56.9,,,,,,,,,,,,,,,,,56.6,56.25,,,,,,,43.68,PT
2025-04-25,61.3,,,,,38.19,,,,69.51,,,,73.69,,,,57.6,61.56,,,,,,,,,,,,,,,,56.8,,,,,,,,,,,,,,,,,56.6,56.25,,,,,,,37.46,PT
2025-04-28,61.15,,,,,38.27,,,,69.66,,,,73.85,,,,58.0,61.96,,,,,,,,,,,,,,,,57.2,,,,,,,,,,,,,,,,,56.6,56.25,,,,,,,18.26,PT
2025-04-29,61.35,,,,,38.58,,,,69.73,,,,73.93,,,,58.0,61.96,,,,,,,,,,,,,,,,57.1,,,,,,,,,,,,,,,,,56.6,56.25,,,,,,,5.79,PT
2025-04-30,62.05,,,,,38.98,,,,69.47,,,,74.95,,,,58.7,62.66,,,,,,,,,,,,,,,,57.25,,,,,,,,,,,,,,,,,56.75,56.4,,,,,,,20.54,PT
2025-05-02,62.25,,,,,38.88,,,,70.42,,,,75.98,,,,58.7,62.66,,,,,,,,,,,,,,,,57.25,,,,,,,,,,,,,,,,,56.75,56.4,,,,,,,13.99,PT
2025-05-05,62.3,,,,,38.91,,,,70.48,,,,76.04,,,,58.75,62.71,,,,,,,,,,,,,,,,57.25,,,,,,,,,,,,,,,,,56.75,56.4,,,,,,,43.94,PT
2025-05-06,62.95,,,,,39.73,,,,71.07,,,,76.68,,,,59.25,63.21,,,,,,,,,,,,,,,,57.75,,,,,,,,,,,,,,,,,57.25,56.9,,,,,,,47.92,PT
2025-05-07,62.9,,,,,40.3,,,,71.36,,,,76.99,,,,60.0,63.96,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,58.7,58.35,,,,,,,49.19,PT
2025-05-08,62.9,,,,,40.24,,,,70.49,,,,76.06,,,,60.0,63.96,,,,,,,,,,,,,,,,58.7,,,,,,,,,,,,,,,,,58.7,58.35,,,,,,,41.86,PT
2025-05-09,62.5,,,,,39.23,,,,70.38,,,,75.93,,,,59.0,62.96,,,,,,,,,,,,,,,,58.25,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,34.46,PT
2025-05-12,63.0,,,,,39.93,,,,70.59,,,,76.17,,,,59.7,63.66,,,,,,,,,,,,,,,,58.95,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,27.84,PT
2025-05-13,62.6,,,,,39.73,,,,70.11,,,,75.65,,,,59.5,63.46,,,,,,,,,,,,,,,,58.25,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,49.86,PT
2025-05-14,61.9,,,,,39.13,,,,69.4,,,,74.86,,,,59.0,62.96,,,,,,,,,,,,,,,,58.25,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,40.21,PT
2025-05-15,61.8,,,,,38.78,,,,69.56,,,,75.05,,,,59.0,62.96,,,,,,,,,,,,,,,,58.25,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,19.74,PT
2025-05-16,61.5,,,,,37.26,,,,69.44,,,,75.69,,,,59.0,62.96,,,,,,,,,,,,,,,,58.5,,,,,,,,,,,,,,,,,58.25,57.9,,,,,,,13.58,PT
2025-05-19,61.35,,,,,37.24,,,,69.42,,,,75.66,,,,59.0,62.96,,,,,,,,,,,,,,,,58.15,,,,,,,,,,,,,,,,,57.9,57.9,,,,,,,14.73,PT
2025-05-20,62.5,,,,,38.75,,,,71.09,,,,76.5,,,,59.5,64.21,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,,,,,,57.9,57.9,,,,,,,17.22,PT
2025-05-21,62.5,,,,,38.25,,,,70.6,,,,77.25,,,,59.75,64.46,,,,,,,,,,,,,,,,58.55,,,,,,,,,,,,,,,,,58.15,57.9,,,,,,,22.9,PT
