TRADE_DATE,Cal-24,Q1-2024,Q2-2024,Q3-2024,Q4-2024,Cal-25,Q1-2025,Enero 2025,Febrero 2025,Marzo 2025,Q2-2025,Abril 2025,Mayo 2025,Junio 2025,Q3-2025,Julio 2025,Agosto 2025,Septiembre 2025,Q4-2025,Octubre 2025,Noviembre 2025,Diciembre 2025,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,PPA 26/30,PPA 27/31,Spot,ZONE
2023-02-20,110.0,139.15,102.72,101.25,97.14,88.75,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,134.13,ES
2023-02-21,109.25,137.5,102.26,100.79,96.7,88.75,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,151.43,ES
2023-02-22,109.75,138.13,102.73,101.25,97.14,88.75,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,144.45,ES
2023-02-23,109.5,137.82,102.73,100.9,96.8,88.75,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,140.57,ES
2023-02-24,109.5,137.75,102.8,100.9,96.8,89.0,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,148.08,ES
2023-02-27,108.25,136.18,101.63,99.75,95.69,88.0,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,117.51,ES
2023-02-28,108.25,136.18,101.63,99.75,95.69,88.0,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,132.68,ES
2023-03-01,107.35,135.55,100.61,98.75,94.74,90.0,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,145.91,ES
2023-03-02,103.13,135.0,95.03,93.28,89.49,88.63,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,142.09,ES
2023-03-03,100.0,130.0,92.46,90.75,87.06,91.0,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,142.56,ES
2023-03-06,98.5,126.0,91.77,90.07,86.41,89.5,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,147.77,ES
2023-03-07,97.0,126.0,89.72,88.06,84.48,89.25,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,120.99,ES
2023-03-08,101.0,131.2,93.42,91.69,87.96,89.63,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,98.93,ES
2023-03-09,100.25,130.22,92.73,91.01,87.31,89.63,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,73.59,ES
2023-03-10,108.0,140.0,99.99,98.14,94.15,94.0,,,,,,,,,,,,,,,,,65.25,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,42.71,ES
2023-03-13,107.0,138.7,99.06,97.23,93.28,93.0,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,36.84,ES
2023-03-14,102.75,133.19,95.13,93.37,89.57,90.0,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,61.51,ES
2023-03-15,100.5,130.27,93.05,91.33,87.61,90.0,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,132.68,ES
2023-03-16,104.5,127.0,99.62,97.79,93.8,89.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,87.83,ES
2023-03-17,103.0,129.0,96.89,95.12,91.23,89.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,70.27,ES
2023-03-20,101.5,126.0,95.86,94.1,90.26,89.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,121.56,ES
2023-03-21,101.0,124.0,95.86,94.1,90.26,89.0,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,119.34,ES
2023-03-22,101.25,125.5,95.69,93.93,90.1,89.0,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,101.22,ES
2023-03-23,103.0,129.0,89.0,93.99,100.15,90.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,83.84,ES
2023-03-24,102.5,128.37,88.57,93.53,99.66,90.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,59.15,ES
2023-03-27,102.88,126.0,89.79,94.82,101.03,90.5,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,102.63,ES
2023-03-28,104.67,128.5,91.25,96.37,102.68,91.5,,,,,,,,,,,,,,,,,64.5,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,111.91,ES
2023-03-29,103.88,127.53,90.56,95.64,101.91,92.0,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,68.91,ES
2023-03-30,104.0,125.0,91.5,96.63,102.97,91.0,,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,31.11,ES
2023-03-31,104.25,127.9,89.59,94.61,105.0,91.0,,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,16.53,ES
2023-04-03,104.75,128.52,90.02,95.06,105.5,92.0,92.0,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,49.0,47.5,46.5,,,,,,,,61.79,ES
2023-04-04,104.75,130.0,89.57,94.58,104.97,92.0,92.0,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,56.21,ES
2023-04-05,105.0,133.0,88.95,93.94,104.25,92.0,92.0,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,104.09,ES
2023-04-06,105.4,133.51,89.29,94.3,104.65,92.0,92.0,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,89.65,ES
2023-04-11,106.83,132.5,91.37,96.49,107.08,93.43,94.43,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,91.4,ES
2023-04-12,105.0,130.23,89.8,94.84,105.25,92.5,94.43,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,38.9,ES
2023-04-13,107.25,132.54,93.03,99.03,104.53,93.0,94.93,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,57.0,ES
2023-04-14,106.0,133.0,90.95,98.0,102.19,92.0,94.93,,,,,,,,,,,,,,,,63.75,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.5,,,,,,,,,,,,,,,,,47.73,46.26,45.29,,,,,,,,46.73,ES
2023-04-17,106.25,133.31,91.16,98.24,102.44,92.25,95.18,,,,,,,,,,,,,,,,63.19,,,,,,,,,,,,,,,,,59.48,,,,,,,,,,,,,,,,,53.03,,,,,,,,,,,,,,,,,47.31,45.86,44.89,,,,,,,,66.66,ES
2023-04-18,106.0,135.0,89.54,99.0,100.61,92.25,95.18,,,,,,,,,,,,,,,,62.91,,,,,,,,,,,,,,,,,59.22,,,,,,,,,,,,,,,,,52.79,,,,,,,,,,,,,,,,,47.1,45.66,44.69,,,,,,,,96.19,ES
2023-04-19,105.0,130.44,88.0,95.66,106.0,92.25,100.57,,,,,,,,,,,,,,,,62.91,,,,,,,,,,,,,,,,,59.22,,,,,,,,,,,,,,,,,52.79,,,,,,,,,,,,,,,,,47.1,45.66,44.69,,,,,,,,113.48,ES
2023-04-20,106.0,133.0,85.08,100.0,106.0,92.25,100.57,,,,,,,,,,,,,,,,62.91,,,,,,,,,,,,,,,,,59.22,,,,,,,,,,,,,,,,,52.79,,,,,,,,,,,,,,,,,47.1,45.66,44.69,,,,,,,,108.28,ES
2023-04-21,106.0,133.0,85.08,100.0,106.0,93.0,101.32,,,,,,,,,,,,,,,,62.91,,,,,,,,,,,,,,,,,59.22,,,,,,,,,,,,,,,,,52.79,,,,,,,,,,,,,,,,,47.1,45.66,44.69,,,,,,,,100.9,ES
2023-04-24,105.0,134.0,83.62,98.29,104.18,93.0,101.32,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,92.08,ES
2023-04-25,104.5,131.93,82.33,101.25,102.57,93.0,101.32,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,90.95,ES
2023-04-26,104.5,133.0,82.17,100.81,102.11,93.0,101.32,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,108.73,ES
2023-04-27,104.5,133.0,82.17,100.81,102.11,93.0,101.32,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,109.05,ES
2023-04-28,105.0,133.64,82.56,101.29,102.6,92.5,100.82,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,107.89,ES
2023-05-02,105.7,134.53,83.11,101.97,103.28,92.5,100.82,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,108.4,ES
2023-05-03,103.0,129.0,80.73,99.05,103.28,92.5,100.82,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,84.3,ES
2023-05-04,102.75,126.0,83.0,98.91,103.14,92.25,100.57,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,90.4,ES
2023-05-05,102.5,125.0,83.0,98.91,103.14,92.25,100.57,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,100.82,ES
2023-05-08,102.1,123.0,83.11,99.04,103.28,92.25,100.57,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,97.51,ES
2023-05-09,102.4,122.0,84.0,99.68,103.94,93.0,101.32,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,89.48,ES
2023-05-10,105.0,124.88,88.27,100.0,106.9,92.0,104.91,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,82.77,ES
2023-05-11,105.5,122.0,90.0,101.51,108.51,92.0,104.91,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,81.73,ES
2023-05-12,104.25,118.45,90.0,98.0,110.55,91.5,104.41,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,74.14,ES
2023-05-15,103.0,109.0,89.0,100.52,113.39,91.5,104.41,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.25,,,,,,,,,,,,,,,,,52.82,,,,,,,,,,,,,,,,,47.12,45.68,44.71,,,,,,,,55.6,ES
2023-05-16,102.5,107.0,88.04,104.85,110.0,91.0,103.91,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,42.48,ES
2023-05-17,103.5,107.5,89.06,106.06,111.27,91.0,103.91,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,49.58,ES
2023-05-18,101.85,107.5,87.64,103.54,108.63,91.0,103.91,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,51.76,ES
2023-05-19,102.25,109.25,87.59,103.49,108.58,91.0,103.91,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,60.27,ES
2023-05-22,101.25,108.18,86.73,102.48,107.52,91.0,103.91,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,88.85,ES
2023-05-23,101.08,108.0,86.58,102.31,107.34,87.33,103.73,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,83.78,ES
2023-05-24,101.75,109.0,87.07,102.9,107.95,87.0,104.34,,,,,,,,,,,,,,,,65.67,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,85.23,ES
2023-05-25,99.95,106.0,83.5,102.58,107.61,85.0,104.0,,,,,,,,,,,,,,,,65.67,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,75.88,ES
2023-05-26,98.25,99.0,83.54,102.64,107.66,80.75,99.75,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,65.55,ES
2023-05-29,97.88,101.0,82.56,101.43,106.39,79.43,99.75,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,95.8,ES
2023-05-30,97.0,100.5,81.71,100.38,105.28,79.43,99.75,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,59.58,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,92.53,ES
2023-05-31,97.0,100.5,81.71,100.38,105.28,79.43,99.75,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,88.45,ES
2023-06-01,93.75,99.5,85.0,92.97,97.5,78.88,93.69,,,,,,,,,,,,,,,,68.5,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,53.11,,,,,,,,,,,,,,,,,47.38,45.93,44.71,,,,,,,,85.37,ES
2023-06-02,91.0,99.75,83.2,86.2,94.86,76.5,91.05,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,86.74,ES
2023-06-05,92.0,100.85,84.11,87.15,95.9,75.5,90.05,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,86.65,ES
2023-06-06,89.75,100.5,75.0,87.35,96.11,74.5,89.05,,,,,,,,,,,,,,,,66.85,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,87.26,ES
2023-06-07,88.75,99.5,74.0,86.4,95.06,74.0,88.55,,,,,,,,,,,,,,,,66.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,87.16,ES
2023-06-08,83.0,95.5,71.14,78.74,86.63,74.0,85.14,,,,,,,,,,,,,,,,66.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,81.13,ES
2023-06-09,86.0,101.5,72.95,80.75,88.83,73.0,84.14,,,,,,,,,,,,,,,,66.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,81.67,ES
2023-06-12,86.0,103.25,70.0,78.0,92.77,71.0,82.14,,,,,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,93.58,ES
2023-06-13,89.25,107.0,73.95,79.39,96.69,70.0,81.14,,,,,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,89.72,ES
2023-06-14,97.88,117.0,81.2,87.18,106.17,71.0,82.14,,,,,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,84.53,ES
2023-06-15,102.0,124.0,85.39,91.68,107.0,75.25,86.39,,,,,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,104.88,ES
2023-06-16,92.0,114.0,76.38,82.0,95.7,75.25,86.39,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,122.42,ES
2023-06-19,91.0,110.0,75.0,82.62,96.42,74.0,85.14,,,,,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,106.72,ES
2023-06-20,95.25,115.67,75.84,87.45,102.05,74.75,90.78,,,,,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,111.74,ES
2023-06-21,95.75,115.5,74.0,90.0,103.48,74.63,90.66,,,,,,,,,,,,,,,,63.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,117.06,ES
2023-06-22,91.5,110.83,72.5,84.98,97.7,72.67,88.7,,,,,,,,,,,,,,,,62.75,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,122.45,ES
2023-06-23,91.0,110.22,72.1,84.52,97.17,72.67,88.7,,,,,,,,,,,,,,,,62.75,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,110.36,ES
2023-06-26,92.5,110.0,73.0,88.0,98.98,72.67,88.7,,,,,,,,,,,,,,,,62.75,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,93.35,ES
2023-06-27,91.92,110.13,76.0,91.0,90.58,73.0,89.03,,,,,,,,,,,,,,,,63.13,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,100.52,ES
2023-06-28,92.75,110.25,76.0,92.59,92.17,73.0,89.03,,,,,,,,,,,,,,,,63.13,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,103.8,ES
2023-06-29,92.0,110.3,73.0,84.7,100.0,73.0,87.52,,,,,,,,,,,,,,,,63.13,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,103.83,ES
2023-06-30,92.35,112.75,74.0,82.68,100.0,73.0,87.52,,,,,,,,,,,,,,,,62.5,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,,,52.61,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,96.57,ES
2023-07-03,91.75,111.6,73.25,82.5,99.67,71.0,86.36,,,,56.68,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,52.11,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,117.02,ES
2023-07-04,92.75,112.0,75.5,83.11,100.41,71.5,86.86,,,,57.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,52.11,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,113.03,ES
2023-07-05,94.0,112.0,77.0,89.0,98.02,71.5,86.86,,,,57.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,52.11,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,106.54,ES
2023-07-06,95.0,111.5,78.31,90.51,99.68,71.5,86.86,,,,57.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,52.11,,,,,,,,,,,,,,,,,46.88,45.43,44.21,,,,,,,,111.94,ES
2023-07-07,97.5,114.0,80.5,93.04,102.46,71.5,86.86,,,,57.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,102.74,ES
2023-07-10,97.75,114.6,82.0,92.53,101.89,72.5,87.86,,,,58.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,109.92,ES
2023-07-11,96.25,114.0,80.4,90.72,99.9,73.5,88.86,,,,59.18,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,58.71,,,,,,,,,,,,,,,,,51.86,,,,,,,,,,,,,,,,,46.65,45.21,44.0,,,,,,,,106.37,ES
